Datetime,Open,High,Low,Close,Volume,Dividends,Stock Splits
2025-10-01 09:57:00+05:30,2059.0,2060.0,2059.0,2059.10009765625,8072,0.0,0.0
2025-10-01 09:58:00+05:30,2059.0,2059.800048828125,2056.89990234375,2057.0,3523,0.0,0.0
2025-10-01 09:59:00+05:30,2057.60009765625,2057.60009765625,2055.5,2056.60009765625,2248,0.0,0.0
2025-10-01 10:00:00+05:30,2055.699951171875,2057.5,2055.0,2055.300048828125,6243,0.0,0.0
2025-10-01 10:01:00+05:30,2056.39990234375,2057.300048828125,2055.10009765625,2055.10009765625,4823,0.0,0.0
2025-10-01 10:02:00+05:30,2055.0,2055.5,2054.300048828125,2055.199951171875,4302,0.0,0.0
2025-10-01 10:03:00+05:30,2057.0,2057.39990234375,2050.0,2051.800048828125,33790,0.0,0.0
2025-10-01 10:04:00+05:30,2052.39990234375,2054.300048828125,2050.10009765625,2053.0,10725,0.0,0.0
2025-10-01 10:05:00+05:30,2053.199951171875,2053.199951171875,2049.199951171875,2049.300048828125,15215,0.0,0.0
2025-10-01 10:06:00+05:30,2049.300048828125,2054.0,2049.0,2053.0,10325,0.0,0.0
2025-10-01 10:07:00+05:30,2052.800048828125,2057.0,2052.5,2056.800048828125,10914,0.0,0.0
2025-10-01 10:08:00+05:30,2056.800048828125,2059.89990234375,2056.800048828125,2059.60009765625,11848,0.0,0.0
2025-10-01 10:09:00+05:30,2059.60009765625,2061.5,2058.300048828125,2058.300048828125,14914,0.0,0.0
2025-10-01 10:10:00+05:30,2058.5,2058.5,2056.5,2057.89990234375,6226,0.0,0.0
2025-10-01 10:11:00+05:30,2057.89990234375,2058.0,2056.0,2057.89990234375,6312,0.0,0.0
2025-10-01 10:12:00+05:30,2057.89990234375,2059.800048828125,2057.60009765625,2058.0,5257,0.0,0.0
2025-10-01 10:13:00+05:30,2058.0,2060.89990234375,2057.89990234375,2060.0,8663,0.0,0.0
2025-10-01 10:14:00+05:30,2060.0,2065.0,2059.60009765625,2063.0,28235,0.0,0.0
2025-10-01 10:15:00+05:30,2063.0,2063.0,2059.199951171875,2060.0,6385,0.0,0.0
2025-10-01 10:16:00+05:30,2059.199951171875,2067.89990234375,2059.199951171875,2064.199951171875,38605,0.0,0.0
2025-10-01 10:17:00+05:30,2064.199951171875,2071.39990234375,2064.0,2070.0,33132,0.0,0.0
2025-10-01 10:18:00+05:30,2070.300048828125,2071.39990234375,2067.800048828125,2069.10009765625,19135,0.0,0.0
2025-10-01 10:19:00+05:30,2068.800048828125,2069.800048828125,2065.0,2065.39990234375,9383,0.0,0.0
2025-10-01 10:20:00+05:30,2066.0,2069.5,2065.0,2069.0,11875,0.0,0.0
2025-10-01 10:21:00+05:30,2068.89990234375,2070.0,2065.0,2065.300048828125,18232,0.0,0.0
2025-10-01 10:22:00+05:30,2065.300048828125,2069.39990234375,2065.300048828125,2066.10009765625,9734,0.0,0.0
2025-10-01 10:23:00+05:30,2066.89990234375,2069.0,2065.10009765625,2065.89990234375,8895,0.0,0.0
2025-10-01 10:24:00+05:30,2065.699951171875,2067.199951171875,2065.39990234375,2066.0,4107,0.0,0.0
2025-10-01 10:25:00+05:30,2065.89990234375,2066.5,2065.199951171875,2065.89990234375,4568,0.0,0.0
2025-10-01 10:26:00+05:30,2065.89990234375,2066.0,2065.10009765625,2065.300048828125,3521,0.0,0.0
2025-10-01 10:27:00+05:30,2065.199951171875,2067.89990234375,2065.10009765625,2066.0,17340,0.0,0.0
2025-10-01 10:28:00+05:30,2065.5,2068.0,2065.5,2067.39990234375,6223,0.0,0.0
2025-10-01 10:29:00+05:30,2067.699951171875,2069.0,2067.300048828125,2067.60009765625,4693,0.0,0.0
2025-10-01 10:30:00+05:30,2068.5,2069.39990234375,2068.199951171875,2068.5,4777,0.0,0.0
2025-10-01 10:31:00+05:30,2068.60009765625,2068.699951171875,2066.0,2068.0,10085,0.0,0.0
2025-10-01 10:32:00+05:30,2067.89990234375,2067.89990234375,2066.0,2066.800048828125,2045,0.0,0.0
2025-10-01 10:33:00+05:30,2066.10009765625,2066.800048828125,2063.0,2063.0,14918,0.0,0.0
2025-10-01 10:34:00+05:30,2063.699951171875,2064.10009765625,2060.39990234375,2061.699951171875,20323,0.0,0.0
2025-10-01 10:35:00+05:30,2062.39990234375,2064.39990234375,2061.0,2064.39990234375,4567,0.0,0.0
2025-10-01 10:36:00+05:30,2064.199951171875,2067.0,2063.0,2065.199951171875,4582,0.0,0.0
2025-10-01 10:37:00+05:30,2065.0,2065.0,2063.5,2064.800048828125,2969,0.0,0.0
2025-10-01 10:38:00+05:30,2064.60009765625,2064.60009765625,2061.800048828125,2062.0,3991,0.0,0.0
2025-10-01 10:39:00+05:30,2062.199951171875,2062.199951171875,2058.5,2058.89990234375,10382,0.0,0.0
2025-10-01 10:40:00+05:30,2058.800048828125,2059.0,2057.10009765625,2057.10009765625,40212,0.0,0.0
2025-10-01 10:41:00+05:30,2057.800048828125,2060.699951171875,2057.39990234375,2059.699951171875,6674,0.0,0.0
2025-10-01 10:42:00+05:30,2059.60009765625,2060.5,2058.0,2058.89990234375,5279,0.0,0.0
2025-10-01 10:43:00+05:30,2058.89990234375,2059.60009765625,2057.199951171875,2059.10009765625,3647,0.0,0.0
2025-10-01 10:44:00+05:30,2059.0,2059.699951171875,2056.300048828125,2056.800048828125,7754,0.0,0.0
2025-10-01 10:45:00+05:30,2056.10009765625,2056.800048828125,2052.60009765625,2053.300048828125,14533,0.0,0.0
2025-10-01 10:46:00+05:30,2053.800048828125,2053.800048828125,2050.300048828125,2051.800048828125,7552,0.0,0.0
2025-10-01 10:47:00+05:30,2051.89990234375,2056.0,2051.89990234375,2055.699951171875,7813,0.0,0.0
2025-10-01 10:48:00+05:30,2055.800048828125,2056.89990234375,2054.10009765625,2054.699951171875,9365,0.0,0.0
2025-10-01 10:49:00+05:30,2054.5,2058.0,2054.39990234375,2058.0,3914,0.0,0.0
2025-10-01 10:50:00+05:30,2057.60009765625,2058.5,2056.300048828125,2057.10009765625,3153,0.0,0.0
2025-10-01 10:51:00+05:30,2057.10009765625,2057.10009765625,2055.0,2055.699951171875,4537,0.0,0.0
2025-10-01 10:52:00+05:30,2055.699951171875,2055.89990234375,2053.699951171875,2054.10009765625,3786,0.0,0.0
2025-10-01 10:53:00+05:30,2054.0,2054.5,2050.10009765625,2053.10009765625,24041,0.0,0.0
2025-10-01 10:54:00+05:30,2053.199951171875,2053.199951171875,2049.199951171875,2052.10009765625,20415,0.0,0.0
2025-10-01 10:55:00+05:30,2052.0,2052.0,2048.199951171875,2050.39990234375,12842,0.0,0.0
2025-10-01 10:56:00+05:30,2049.39990234375,2050.199951171875,2047.0,2049.89990234375,11846,0.0,0.0
2025-10-01 10:57:00+05:30,2050.5,2051.300048828125,2049.0,2049.5,4334,0.0,0.0
2025-10-01 10:58:00+05:30,2050.0,2051.0,2049.39990234375,2050.89990234375,4294,0.0,0.0
2025-10-01 10:59:00+05:30,2049.699951171875,2050.199951171875,2049.0,2049.39990234375,7698,0.0,0.0
2025-10-01 11:00:00+05:30,2049.300048828125,2050.5,2046.0999755859375,2047.0,8490,0.0,0.0
2025-10-01 11:01:00+05:30,2047.0,2047.5,2046.0999755859375,2047.199951171875,6557,0.0,0.0
2025-10-01 11:02:00+05:30,2047.0999755859375,2048.0,2047.0,2047.5,4345,0.0,0.0
2025-10-01 11:03:00+05:30,2047.5,2050.5,2047.5,2049.10009765625,5267,0.0,0.0
2025-10-01 11:04:00+05:30,2049.39990234375,2049.699951171875,2047.5,2047.5999755859375,4958,0.0,0.0
2025-10-01 11:05:00+05:30,2047.4000244140625,2047.4000244140625,2046.0,2046.0999755859375,5558,0.0,0.0
2025-10-01 11:06:00+05:30,2046.199951171875,2046.5,2045.0,2045.800048828125,9206,0.0,0.0
2025-10-01 11:07:00+05:30,2045.199951171875,2046.0,2042.0999755859375,2044.300048828125,21785,0.0,0.0
2025-10-01 11:08:00+05:30,2044.800048828125,2047.0,2044.4000244140625,2046.0,4867,0.0,0.0
2025-10-01 11:09:00+05:30,2046.0,2046.0,2042.0,2042.5999755859375,12154,0.0,0.0
2025-10-01 11:10:00+05:30,2042.5,2045.0,2042.4000244140625,2044.199951171875,5443,0.0,0.0
2025-10-01 11:11:00+05:30,2044.699951171875,2046.0,2043.199951171875,2045.5,8246,0.0,0.0
2025-10-01 11:12:00+05:30,2045.199951171875,2046.9000244140625,2045.199951171875,2046.800048828125,4262,0.0,0.0
2025-10-01 11:13:00+05:30,2047.0,2047.0,2046.300048828125,2046.699951171875,3852,0.0,0.0
2025-10-01 11:14:00+05:30,2046.9000244140625,2047.699951171875,2046.0,2047.0,13839,0.0,0.0
2025-10-01 11:15:00+05:30,2046.4000244140625,2049.800048828125,2046.4000244140625,2048.5,11292,0.0,0.0
2025-10-01 11:16:00+05:30,2048.5,2049.0,2046.9000244140625,2047.300048828125,11319,0.0,0.0
2025-10-01 11:17:00+05:30,2047.5999755859375,2047.9000244140625,2046.0,2047.0999755859375,5844,0.0,0.0
2025-10-01 11:18:00+05:30,2047.5999755859375,2049.199951171875,2047.300048828125,2048.0,5883,0.0,0.0
2025-10-01 11:19:00+05:30,2048.10009765625,2049.199951171875,2047.0,2048.89990234375,10135,0.0,0.0
2025-10-01 11:20:00+05:30,2048.89990234375,2051.300048828125,2048.89990234375,2050.0,7453,0.0,0.0
2025-10-01 11:21:00+05:30,2050.10009765625,2051.89990234375,2049.0,2051.10009765625,11389,0.0,0.0
2025-10-01 11:22:00+05:30,2052.0,2052.0,2050.0,2050.199951171875,4987,0.0,0.0
2025-10-01 11:23:00+05:30,2050.5,2050.5,2047.199951171875,2048.0,14757,0.0,0.0
2025-10-01 11:24:00+05:30,2048.300048828125,2048.39990234375,2047.0,2047.5,2568,0.0,0.0
2025-10-01 11:25:00+05:30,2047.9000244140625,2048.10009765625,2046.0,2046.0,10984,0.0,0.0
2025-10-01 11:26:00+05:30,2046.0,2046.0,2043.800048828125,2044.300048828125,13726,0.0,0.0
2025-10-01 11:27:00+05:30,2044.0999755859375,2046.0,2044.0999755859375,2044.4000244140625,2684,0.0,0.0
2025-10-01 11:28:00+05:30,2044.4000244140625,2045.0,2044.0999755859375,2044.0999755859375,2565,0.0,0.0
2025-10-01 11:29:00+05:30,2044.0999755859375,2044.5999755859375,2040.0,2041.0,34555,0.0,0.0
2025-10-01 11:30:00+05:30,2041.5999755859375,2043.4000244140625,2041.199951171875,2042.199951171875,6039,0.0,0.0
2025-10-01 11:31:00+05:30,2042.699951171875,2043.300048828125,2040.5999755859375,2040.699951171875,27951,0.0,0.0
2025-10-01 11:32:00+05:30,2041.300048828125,2042.0,2041.0,2041.4000244140625,5432,0.0,0.0
2025-10-01 11:33:00+05:30,2041.4000244140625,2042.0,2041.199951171875,2041.4000244140625,4669,0.0,0.0
2025-10-01 11:34:00+05:30,2041.800048828125,2042.699951171875,2041.800048828125,2042.0999755859375,4933,0.0,0.0
2025-10-01 11:35:00+05:30,2042.699951171875,2043.4000244140625,2042.4000244140625,2042.699951171875,3786,0.0,0.0
2025-10-01 11:36:00+05:30,2042.5,2046.0,2042.5,2045.5,7933,0.0,0.0
2025-10-01 11:37:00+05:30,2045.5,2046.0,2044.300048828125,2045.0,5720,0.0,0.0
2025-10-01 11:38:00+05:30,2045.0999755859375,2047.0,2045.0999755859375,2046.300048828125,4122,0.0,0.0
2025-10-01 11:39:00+05:30,2047.0,2047.300048828125,2046.0,2046.0,2570,0.0,0.0
2025-10-01 11:40:00+05:30,2046.0,2046.5999755859375,2044.5999755859375,2045.0,4337,0.0,0.0
2025-10-01 11:41:00+05:30,2044.800048828125,2045.0,2043.0999755859375,2043.199951171875,2757,0.0,0.0
2025-10-01 11:42:00+05:30,2043.300048828125,2045.5999755859375,2043.300048828125,2045.199951171875,2427,0.0,0.0
2025-10-01 11:43:00+05:30,2045.0999755859375,2046.9000244140625,2045.0,2046.699951171875,2820,0.0,0.0
2025-10-01 11:44:00+05:30,2046.0999755859375,2047.0,2046.0,2046.800048828125,2544,0.0,0.0
2025-10-01 11:45:00+05:30,2046.5,2046.9000244140625,2045.0,2045.699951171875,3837,0.0,0.0
2025-10-01 11:46:00+05:30,2046.0,2046.5,2045.0,2045.699951171875,3342,0.0,0.0
2025-10-01 11:47:00+05:30,2045.9000244140625,2046.0999755859375,2044.300048828125,2045.0,2935,0.0,0.0
2025-10-01 11:48:00+05:30,2044.800048828125,2045.0,2043.199951171875,2044.5,8311,0.0,0.0
2025-10-01 11:49:00+05:30,2044.4000244140625,2046.4000244140625,2044.300048828125,2044.800048828125,4122,0.0,0.0
2025-10-01 11:50:00+05:30,2044.5,2045.4000244140625,2044.0,2044.5999755859375,2154,0.0,0.0
2025-10-01 11:51:00+05:30,2044.4000244140625,2045.0,2044.300048828125,2044.5,1202,0.0,0.0
2025-10-01 11:52:00+05:30,2044.800048828125,2046.800048828125,2044.800048828125,2045.800048828125,3440,0.0,0.0
2025-10-01 11:53:00+05:30,2045.699951171875,2046.0,2044.699951171875,2045.5999755859375,2251,0.0,0.0
2025-10-01 11:54:00+05:30,2045.699951171875,2049.699951171875,2045.4000244140625,2049.10009765625,8931,0.0,0.0
2025-10-01 11:55:00+05:30,2049.0,2051.39990234375,2048.699951171875,2050.5,11000,0.0,0.0
2025-10-01 11:56:00+05:30,2050.5,2051.699951171875,2050.10009765625,2051.5,3640,0.0,0.0
2025-10-01 11:57:00+05:30,2051.199951171875,2051.699951171875,2050.5,2051.0,2885,0.0,0.0
2025-10-01 11:58:00+05:30,2050.5,2056.89990234375,2050.5,2056.60009765625,19439,0.0,0.0
2025-10-01 11:59:00+05:30,2056.10009765625,2060.0,2056.10009765625,2057.0,21081,0.0,0.0
2025-10-01 12:00:00+05:30,2057.0,2060.89990234375,2056.0,2059.699951171875,13315,0.0,0.0
2025-10-01 12:01:00+05:30,2059.199951171875,2062.699951171875,2059.199951171875,2061.89990234375,10488,0.0,0.0
2025-10-01 12:02:00+05:30,2062.199951171875,2064.0,2059.89990234375,2063.5,20997,0.0,0.0
2025-10-01 12:03:00+05:30,2063.89990234375,2065.0,2063.300048828125,2064.0,12655,0.0,0.0
2025-10-01 12:04:00+05:30,2063.60009765625,2068.0,2063.60009765625,2066.300048828125,17072,0.0,0.0
2025-10-01 12:05:00+05:30,2066.300048828125,2069.199951171875,2066.0,2067.5,19922,0.0,0.0
2025-10-01 12:06:00+05:30,2067.39990234375,2068.199951171875,2065.0,2065.0,18079,0.0,0.0
2025-10-01 12:07:00+05:30,2065.300048828125,2068.0,2063.60009765625,2064.10009765625,8306,0.0,0.0
2025-10-01 12:08:00+05:30,2064.39990234375,2065.199951171875,2063.5,2064.89990234375,12400,0.0,0.0
2025-10-01 12:09:00+05:30,2065.0,2065.89990234375,2064.0,2064.699951171875,6746,0.0,0.0
2025-10-01 12:10:00+05:30,2064.0,2066.5,2064.0,2066.300048828125,9562,0.0,0.0
2025-10-01 12:11:00+05:30,2065.60009765625,2067.89990234375,2065.0,2067.0,13475,0.0,0.0
2025-10-01 12:12:00+05:30,2067.699951171875,2069.89990234375,2066.89990234375,2067.300048828125,14445,0.0,0.0
2025-10-01 12:13:00+05:30,2067.199951171875,2068.0,2066.39990234375,2067.10009765625,8393,0.0,0.0
2025-10-01 12:14:00+05:30,2067.800048828125,2067.89990234375,2065.0,2065.60009765625,4371,0.0,0.0
2025-10-01 12:15:00+05:30,2066.0,2066.89990234375,2065.0,2066.0,5870,0.0,0.0
2025-10-01 12:16:00+05:30,2066.10009765625,2068.10009765625,2066.0,2066.199951171875,9800,0.0,0.0
2025-10-01 12:17:00+05:30,2066.199951171875,2067.699951171875,2065.199951171875,2065.39990234375,4410,0.0,0.0
2025-10-01 12:18:00+05:30,2065.0,2065.0,2060.300048828125,2061.300048828125,10314,0.0,0.0
2025-10-01 12:19:00+05:30,2060.5,2061.10009765625,2059.699951171875,2060.60009765625,7689,0.0,0.0
2025-10-01 12:20:00+05:30,2060.10009765625,2061.0,2059.5,2060.0,6168,0.0,0.0
2025-10-01 12:21:00+05:30,2060.199951171875,2061.10009765625,2059.199951171875,2060.800048828125,5754,0.0,0.0
2025-10-01 12:22:00+05:30,2060.800048828125,2061.89990234375,2060.39990234375,2061.300048828125,3753,0.0,0.0
2025-10-01 12:23:00+05:30,2060.5,2061.300048828125,2060.0,2060.0,2684,0.0,0.0
2025-10-01 12:24:00+05:30,2060.39990234375,2060.5,2058.39990234375,2059.199951171875,8563,0.0,0.0
2025-10-01 12:25:00+05:30,2058.5,2058.800048828125,2056.0,2056.0,8426,0.0,0.0
2025-10-01 12:26:00+05:30,2055.800048828125,2059.300048828125,2055.300048828125,2058.300048828125,6717,0.0,0.0
2025-10-01 12:27:00+05:30,2058.39990234375,2059.60009765625,2058.10009765625,2059.10009765625,2879,0.0,0.0
2025-10-01 12:28:00+05:30,2058.89990234375,2058.89990234375,2056.0,2058.699951171875,8428,0.0,0.0
2025-10-01 12:29:00+05:30,2058.199951171875,2059.0,2057.60009765625,2058.199951171875,2379,0.0,0.0
2025-10-01 12:30:00+05:30,2058.10009765625,2060.199951171875,2058.0,2060.199951171875,4883,0.0,0.0
2025-10-01 12:31:00+05:30,2060.39990234375,2060.800048828125,2059.800048828125,2060.39990234375,2335,0.0,0.0
2025-10-01 12:32:00+05:30,2060.199951171875,2062.300048828125,2060.199951171875,2061.39990234375,4040,0.0,0.0
2025-10-01 12:33:00+05:30,2061.39990234375,2061.699951171875,2057.0,2057.0,5344,0.0,0.0
2025-10-01 12:34:00+05:30,2057.0,2058.699951171875,2057.0,2057.5,26931,0.0,0.0
2025-10-01 12:35:00+05:30,2057.39990234375,2058.699951171875,2056.10009765625,2056.699951171875,7476,0.0,0.0
2025-10-01 12:36:00+05:30,2056.699951171875,2056.699951171875,2054.699951171875,2055.199951171875,10013,0.0,0.0
2025-10-01 12:37:00+05:30,2055.199951171875,2056.0,2054.0,2055.300048828125,8699,0.0,0.0
2025-10-01 12:38:00+05:30,2056.0,2056.5,2055.0,2055.5,2207,0.0,0.0
2025-10-01 12:39:00+05:30,2055.5,2055.89990234375,2055.0,2055.0,1023,0.0,0.0
2025-10-01 12:40:00+05:30,2055.39990234375,2055.60009765625,2053.60009765625,2053.89990234375,1968,0.0,0.0
2025-10-01 12:41:00+05:30,2053.89990234375,2053.89990234375,2052.300048828125,2053.0,9539,0.0,0.0
2025-10-01 12:42:00+05:30,2053.5,2053.89990234375,2052.89990234375,2052.89990234375,5288,0.0,0.0
2025-10-01 12:43:00+05:30,2053.0,2053.5,2052.5,2052.699951171875,1906,0.0,0.0
2025-10-01 12:44:00+05:30,2053.5,2053.5,2051.39990234375,2051.39990234375,5670,0.0,0.0
2025-10-01 12:45:00+05:30,2051.39990234375,2052.10009765625,2051.39990234375,2051.39990234375,2119,0.0,0.0
2025-10-01 12:46:00+05:30,2051.89990234375,2052.60009765625,2051.5,2052.10009765625,3520,0.0,0.0
2025-10-01 12:47:00+05:30,2052.0,2052.10009765625,2051.89990234375,2051.89990234375,2993,0.0,0.0
2025-10-01 12:48:00+05:30,2052.89990234375,2053.89990234375,2052.10009765625,2053.300048828125,7613,0.0,0.0
2025-10-01 12:49:00+05:30,2052.199951171875,2053.300048828125,2052.10009765625,2052.89990234375,4482,0.0,0.0
2025-10-01 12:50:00+05:30,2052.5,2053.199951171875,2051.39990234375,2051.89990234375,8480,0.0,0.0
2025-10-01 12:51:00+05:30,2052.0,2052.0,2050.300048828125,2050.39990234375,7579,0.0,0.0
2025-10-01 12:52:00+05:30,2050.300048828125,2051.199951171875,2050.199951171875,2051.0,8681,0.0,0.0
2025-10-01 12:53:00+05:30,2051.39990234375,2051.5,2050.5,2051.0,1947,0.0,0.0
2025-10-01 12:54:00+05:30,2050.800048828125,2051.699951171875,2050.5,2051.199951171875,7535,0.0,0.0
2025-10-01 12:55:00+05:30,2051.199951171875,2051.699951171875,2050.199951171875,2050.60009765625,9075,0.0,0.0
2025-10-01 12:56:00+05:30,2050.60009765625,2051.89990234375,2050.60009765625,2051.60009765625,2373,0.0,0.0
2025-10-01 12:57:00+05:30,2051.10009765625,2051.5,2050.199951171875,2050.39990234375,1944,0.0,0.0
2025-10-01 12:58:00+05:30,2050.199951171875,2050.39990234375,2049.5,2049.5,9140,0.0,0.0
2025-10-01 12:59:00+05:30,2049.5,2051.0,2049.39990234375,2049.699951171875,3016,0.0,0.0
2025-10-01 13:00:00+05:30,2050.0,2050.0,2049.5,2049.60009765625,1107,0.0,0.0
2025-10-01 13:01:00+05:30,2049.5,2051.0,2049.5,2050.39990234375,4715,0.0,0.0
2025-10-01 13:02:00+05:30,2050.39990234375,2050.800048828125,2050.0,2050.0,1680,0.0,0.0
2025-10-01 13:03:00+05:30,2050.39990234375,2050.5,2049.10009765625,2049.10009765625,3040,0.0,0.0
2025-10-01 13:04:00+05:30,2049.39990234375,2049.5,2047.9000244140625,2048.800048828125,7430,0.0,0.0
2025-10-01 13:05:00+05:30,2048.199951171875,2049.89990234375,2048.199951171875,2048.5,3581,0.0,0.0
2025-10-01 13:06:00+05:30,2048.89990234375,2050.5,2048.89990234375,2049.699951171875,820,0.0,0.0
2025-10-01 13:07:00+05:30,2049.5,2051.699951171875,2049.10009765625,2050.800048828125,3349,0.0,0.0
2025-10-01 13:08:00+05:30,2050.199951171875,2051.199951171875,2050.199951171875,2050.89990234375,2002,0.0,0.0
2025-10-01 13:09:00+05:30,2050.89990234375,2051.0,2050.300048828125,2050.89990234375,1949,0.0,0.0
2025-10-01 13:10:00+05:30,2050.89990234375,2051.300048828125,2048.5,2048.5,6119,0.0,0.0
2025-10-01 13:11:00+05:30,2048.699951171875,2048.699951171875,2048.10009765625,2048.10009765625,2776,0.0,0.0
2025-10-01 13:12:00+05:30,2048.800048828125,2049.199951171875,2048.199951171875,2048.800048828125,1364,0.0,0.0
2025-10-01 13:13:00+05:30,2048.800048828125,2051.0,2048.800048828125,2050.800048828125,2342,0.0,0.0
2025-10-01 13:14:00+05:30,2050.199951171875,2050.89990234375,2049.5,2050.0,2570,0.0,0.0
2025-10-01 13:15:00+05:30,2050.10009765625,2051.0,2050.0,2050.10009765625,3719,0.0,0.0
2025-10-01 13:16:00+05:30,2050.5,2050.5,2049.5,2049.5,3261,0.0,0.0
2025-10-01 13:17:00+05:30,2050.0,2050.0,2048.699951171875,2049.10009765625,1506,0.0,0.0
2025-10-01 13:18:00+05:30,2049.39990234375,2049.89990234375,2048.60009765625,2049.0,1892,0.0,0.0
2025-10-01 13:19:00+05:30,2049.10009765625,2049.800048828125,2048.699951171875,2048.699951171875,2874,0.0,0.0
2025-10-01 13:20:00+05:30,2048.699951171875,2050.0,2048.60009765625,2049.800048828125,2238,0.0,0.0
2025-10-01 13:21:00+05:30,2050.0,2050.60009765625,2049.800048828125,2050.0,4025,0.0,0.0
2025-10-01 13:22:00+05:30,2050.0,2050.199951171875,2049.5,2049.800048828125,2961,0.0,0.0
2025-10-01 13:23:00+05:30,2049.800048828125,2050.0,2049.0,2049.10009765625,2699,0.0,0.0
